match_id,season,venue,innings,batting_team,bowling_team,toss_winner,toss_decision,match_winner,powerplay_runs,powerplay_wickets,powerplay_run_rate,powerplay_sixes,powerplay_fours,powerplay_dot_balls,powerplay_extras,final_total,total_wickets,total_sixes,total_fours,total_balls
1354938,2022/23,"Gaddafi Stadium, Lahore",1,Lahore Qalandars,Peshawar Zalmi,Lahore Qalandars,bat,Lahore Qalandars,36,1,6.0,1,3,15,1,241,3,18,15,128
1354938,2022/23,"Gaddafi Stadium, Lahore",2,Peshawar Zalmi,Lahore Qalandars,Lahore Qalandars,bat,Lahore Qalandars,63,2,10.5,1,7,12,12,201,9,10,19,127
1354939,2022/23,"Gaddafi Stadium, Lahore",1,Lahore Qalandars,Islamabad United,Lahore Qalandars,bat,Lahore Qalandars,57,0,9.5,2,7,14,3,200,7,7,22,125
1354939,2022/23,"Gaddafi Stadium, Lahore",2,Islamabad United,Lahore Qalandars,Lahore Qalandars,bat,Lahore Qalandars,56,2,9.33,2,3,13,12,90,10,3,3,88
1354940,2022/23,Rawalpindi Cricket Stadium,1,Peshawar Zalmi,Karachi Kings,Karachi Kings,field,Peshawar Zalmi,41,3,6.83,2,3,20,4,197,5,12,15,129
1354940,2022/23,Rawalpindi Cricket Stadium,2,Karachi Kings,Peshawar Zalmi,Karachi Kings,field,Peshawar Zalmi,55,1,9.17,1,10,18,2,173,8,4,24,127
1354941,2022/23,"Gaddafi Stadium, Lahore",1,Lahore Qalandars,Quetta Gladiators,Quetta Gladiators,field,Lahore Qalandars,29,4,4.83,1,3,21,0,148,10,5,14,124
1354941,2022/23,"Gaddafi Stadium, Lahore",2,Quetta Gladiators,Lahore Qalandars,Quetta Gladiators,field,Lahore Qalandars,53,1,8.83,0,8,15,8,131,7,2,11,125
1354942,2022/23,Rawalpindi Cricket Stadium,1,Karachi Kings,Islamabad United,Karachi Kings,bat,Islamabad United,61,3,10.17,3,7,14,3,201,5,5,23,123
1354942,2022/23,Rawalpindi Cricket Stadium,2,Islamabad United,Karachi Kings,Karachi Kings,bat,Islamabad United,62,2,10.33,3,6,9,0,204,4,10,16,122
1354943,2022/23,"Gaddafi Stadium, Lahore",1,Lahore Qalandars,Multan Sultans,Lahore Qalandars,bat,Lahore Qalandars,56,2,9.33,1,7,14,7,180,9,4,21,132
1354943,2022/23,"Gaddafi Stadium, Lahore",2,Multan Sultans,Lahore Qalandars,Lahore Qalandars,bat,Lahore Qalandars,44,0,7.33,1,4,14,3,159,7,7,10,126
1354944,2022/23,Rawalpindi Cricket Stadium,1,Quetta Gladiators,Islamabad United,Islamabad United,field,Islamabad United,19,4,3.17,0,0,20,1,179,6,8,14,126
1354944,2022/23,Rawalpindi Cricket Stadium,2,Islamabad United,Quetta Gladiators,Islamabad United,field,Islamabad United,77,2,12.83,4,5,12,13,183,8,8,16,122
1354945,2022/23,Rawalpindi Cricket Stadium,1,Karachi Kings,Quetta Gladiators,Quetta Gladiators,field,Quetta Gladiators,53,2,8.83,0,9,14,1,164,6,4,17,122
1354945,2022/23,Rawalpindi Cricket Stadium,2,Quetta Gladiators,Karachi Kings,Quetta Gladiators,field,Quetta Gladiators,43,2,7.17,0,7,16,2,168,6,4,17,123
1354946,2022/23,Rawalpindi Cricket Stadium,1,Peshawar Zalmi,Lahore Qalandars,Peshawar Zalmi,bat,Peshawar Zalmi,67,0,11.17,2,9,11,3,207,10,10,17,123
1354946,2022/23,Rawalpindi Cricket Stadium,2,Lahore Qalandars,Peshawar Zalmi,Peshawar Zalmi,bat,Peshawar Zalmi,24,4,4.0,0,3,25,5,172,10,12,13,125
1354947,2022/23,Rawalpindi Cricket Stadium,1,Multan Sultans,Islamabad United,Islamabad United,field,Islamabad United,57,0,9.5,3,4,9,1,205,5,9,18,126
1354947,2022/23,Rawalpindi Cricket Stadium,2,Islamabad United,Multan Sultans,Islamabad United,field,Islamabad United,54,2,9.0,2,8,16,0,209,8,10,19,126
1354948,2022/23,Rawalpindi Cricket Stadium,1,Peshawar Zalmi,Quetta Gladiators,Peshawar Zalmi,bat,Quetta Gladiators,67,0,11.17,1,11,10,1,240,2,11,24,127
1354948,2022/23,Rawalpindi Cricket Stadium,2,Quetta Gladiators,Peshawar Zalmi,Peshawar Zalmi,bat,Quetta Gladiators,88,1,14.67,3,14,9,3,243,2,10,30,117
1354949,2022/23,Rawalpindi Cricket Stadium,1,Lahore Qalandars,Islamabad United,Lahore Qalandars,bat,Lahore Qalandars,65,1,10.83,1,9,12,8,226,5,14,16,130
1354949,2022/23,Rawalpindi Cricket Stadium,2,Islamabad United,Lahore Qalandars,Lahore Qalandars,bat,Lahore Qalandars,50,2,8.33,2,4,12,5,107,9,5,6,96
1354950,2022/23,Rawalpindi Cricket Stadium,1,Peshawar Zalmi,Multan Sultans,Peshawar Zalmi,bat,Multan Sultans,64,0,10.67,3,8,13,2,242,6,15,20,125
1354950,2022/23,Rawalpindi Cricket Stadium,2,Multan Sultans,Peshawar Zalmi,Peshawar Zalmi,bat,Multan Sultans,66,2,11.0,5,7,16,0,244,6,17,21,119
1354951,2022/23,Rawalpindi Cricket Stadium,1,Multan Sultans,Quetta Gladiators,Quetta Gladiators,field,Multan Sultans,91,0,15.17,4,12,7,1,262,3,17,22,126
1354951,2022/23,Rawalpindi Cricket Stadium,2,Quetta Gladiators,Multan Sultans,Quetta Gladiators,field,Multan Sultans,75,3,12.5,6,5,10,3,253,8,16,23,128
1354952,2022/23,Rawalpindi Cricket Stadium,1,Peshawar Zalmi,Islamabad United,Islamabad United,field,Peshawar Zalmi,69,1,11.5,3,9,12,2,179,8,8,15,127
1354952,2022/23,Rawalpindi Cricket Stadium,2,Islamabad United,Peshawar Zalmi,Islamabad United,field,Peshawar Zalmi,40,3,6.67,1,6,21,2,166,10,8,17,120
1354953,2022/23,"Gaddafi Stadium, Lahore",1,Karachi Kings,Lahore Qalandars,Karachi Kings,bat,Karachi Kings,68,1,11.33,2,8,10,4,196,7,6,20,126
1354953,2022/23,"Gaddafi Stadium, Lahore",2,Lahore Qalandars,Karachi Kings,Karachi Kings,bat,Karachi Kings,31,3,5.17,2,1,21,1,110,10,5,8,115
1354954,2022/23,"Gaddafi Stadium, Lahore",1,Multan Sultans,Lahore Qalandars,Multan Sultans,bat,Multan Sultans,46,0,7.67,0,7,14,1,160,5,8,9,124
1354954,2022/23,"Gaddafi Stadium, Lahore",2,Lahore Qalandars,Multan Sultans,Multan Sultans,bat,Multan Sultans,33,4,5.5,1,2,21,5,76,10,3,5,92
1354955,2022/23,"Gaddafi Stadium, Lahore",1,Peshawar Zalmi,Islamabad United,Islamabad United,field,Peshawar Zalmi,77,1,12.83,0,14,12,10,183,8,2,24,124
1354955,2022/23,"Gaddafi Stadium, Lahore",2,Islamabad United,Peshawar Zalmi,Islamabad United,field,Peshawar Zalmi,67,1,11.17,4,9,18,2,171,6,6,20,120
1354956,2022/23,"Gaddafi Stadium, Lahore",1,Peshawar Zalmi,Lahore Qalandars,Peshawar Zalmi,bat,Lahore Qalandars,54,1,9.0,1,10,17,1,171,5,2,25,122
1354956,2022/23,"Gaddafi Stadium, Lahore",2,Lahore Qalandars,Peshawar Zalmi,Peshawar Zalmi,bat,Lahore Qalandars,50,2,8.33,2,4,18,12,176,6,4,18,117
1354957,2022/23,"Gaddafi Stadium, Lahore",1,Lahore Qalandars,Multan Sultans,Lahore Qalandars,bat,Lahore Qalandars,43,1,7.17,1,6,18,1,200,6,10,19,128
1354957,2022/23,"Gaddafi Stadium, Lahore",2,Multan Sultans,Lahore Qalandars,Lahore Qalandars,bat,Lahore Qalandars,72,1,12.0,1,12,12,6,199,8,4,26,124
1416472,2023/24,"Gaddafi Stadium, Lahore",1,Lahore Qalandars,Islamabad United,Islamabad United,field,Islamabad United,66,0,11.0,1,8,10,7,195,5,8,14,126
1416472,2023/24,"Gaddafi Stadium, Lahore",2,Islamabad United,Lahore Qalandars,Islamabad United,field,Islamabad United,50,1,8.33,1,6,19,12,200,2,9,19,118
1416473,2023/24,"Gaddafi Stadium, Lahore",1,Quetta Gladiators,Peshawar Zalmi,Peshawar Zalmi,field,Quetta Gladiators,70,0,11.67,2,9,11,8,206,5,7,21,127
1416473,2023/24,"Gaddafi Stadium, Lahore",2,Peshawar Zalmi,Quetta Gladiators,Peshawar Zalmi,field,Quetta Gladiators,70,0,11.67,5,4,12,6,190,6,10,9,129
1416474,2023/24,Multan Cricket Stadium,1,Multan Sultans,Karachi Kings,Karachi Kings,field,Multan Sultans,53,1,8.83,1,7,15,8,185,2,4,17,128
1416474,2023/24,Multan Cricket Stadium,2,Karachi Kings,Multan Sultans,Karachi Kings,field,Multan Sultans,36,2,6.0,0,6,20,3,130,8,4,14,125
1416475,2023/24,"Gaddafi Stadium, Lahore",1,Lahore Qalandars,Quetta Gladiators,Lahore Qalandars,bat,Quetta Gladiators,43,1,7.17,0,6,16,4,187,7,10,14,124
1416475,2023/24,"Gaddafi Stadium, Lahore",2,Quetta Gladiators,Lahore Qalandars,Lahore Qalandars,bat,Quetta Gladiators,61,0,10.17,1,10,15,3,188,5,4,20,125
1416476,2023/24,Multan Cricket Stadium,1,Islamabad United,Multan Sultans,Multan Sultans,field,Multan Sultans,32,2,5.33,1,2,18,2,144,10,5,8,126
1416476,2023/24,Multan Cricket Stadium,2,Multan Sultans,Islamabad United,Multan Sultans,field,Multan Sultans,44,1,7.33,2,5,24,6,145,5,4,13,126
1416477,2023/24,"Gaddafi Stadium, Lahore",1,Peshawar Zalmi,Karachi Kings,Karachi Kings,field,Karachi Kings,42,3,7.0,0,6,16,1,154,10,5,12,122
1416477,2023/24,"Gaddafi Stadium, Lahore",2,Karachi Kings,Peshawar Zalmi,Karachi Kings,field,Karachi Kings,48,2,8.0,2,5,21,3,157,3,8,13,106
1416478,2023/24,Multan Cricket Stadium,1,Lahore Qalandars,Multan Sultans,Lahore Qalandars,bat,Multan Sultans,49,1,8.17,3,4,16,2,166,5,6,11,127
1416478,2023/24,Multan Cricket Stadium,2,Multan Sultans,Lahore Qalandars,Lahore Qalandars,bat,Multan Sultans,38,2,6.33,0,7,21,2,170,5,6,18,124
1416479,2023/24,"Gaddafi Stadium, Lahore",1,Islamabad United,Quetta Gladiators,Quetta Gladiators,field,Quetta Gladiators,60,1,10.0,3,6,11,1,138,9,4,9,124
1416479,2023/24,"Gaddafi Stadium, Lahore",2,Quetta Gladiators,Islamabad United,Quetta Gladiators,field,Quetta Gladiators,51,2,8.5,1,7,14,2,139,7,4,13,113
1416480,2023/24,Multan Cricket Stadium,1,Peshawar Zalmi,Multan Sultans,Peshawar Zalmi,bat,Peshawar Zalmi,46,1,7.67,0,8,19,3,179,8,5,20,128
1416480,2023/24,Multan Cricket Stadium,2,Multan Sultans,Peshawar Zalmi,Peshawar Zalmi,bat,Peshawar Zalmi,38,1,6.33,0,6,17,0,174,10,6,15,126
1416481,2023/24,"Gaddafi Stadium, Lahore",1,Lahore Qalandars,Karachi Kings,Karachi Kings,field,Karachi Kings,32,1,5.33,0,4,18,0,175,6,7,14,123
1416481,2023/24,"Gaddafi Stadium, Lahore",2,Karachi Kings,Lahore Qalandars,Karachi Kings,field,Karachi Kings,44,4,7.33,0,8,20,2,176,8,6,14,123
1416482,2023/24,Multan Cricket Stadium,1,Multan Sultans,Quetta Gladiators,Quetta Gladiators,field,Multan Sultans,53,1,8.83,4,5,18,0,180,4,9,16,126
1416482,2023/24,Multan Cricket Stadium,2,Quetta Gladiators,Multan Sultans,Quetta Gladiators,field,Multan Sultans,48,2,8.0,3,5,20,4,167,9,9,11,125
1416483,2023/24,"Gaddafi Stadium, Lahore",1,Peshawar Zalmi,Lahore Qalandars,Lahore Qalandars,field,Peshawar Zalmi,57,0,9.5,0,9,13,4,211,4,8,19,127
1416483,2023/24,"Gaddafi Stadium, Lahore",2,Lahore Qalandars,Peshawar Zalmi,Lahore Qalandars,field,Peshawar Zalmi,56,2,9.33,2,7,12,1,203,6,8,17,128
1416484,2023/24,"Gaddafi Stadium, Lahore",1,Peshawar Zalmi,Islamabad United,Islamabad United,field,Peshawar Zalmi,65,0,10.83,2,6,7,4,201,5,4,22,122
1416484,2023/24,"Gaddafi Stadium, Lahore",2,Islamabad United,Peshawar Zalmi,Islamabad United,field,Peshawar Zalmi,45,1,7.5,0,4,8,1,193,9,9,15,120
1416485,2023/24,"Gaddafi Stadium, Lahore",1,Multan Sultans,Lahore Qalandars,Multan Sultans,bat,Multan Sultans,53,1,8.83,1,6,16,7,214,4,6,22,128
1416485,2023/24,"Gaddafi Stadium, Lahore",2,Lahore Qalandars,Multan Sultans,Multan Sultans,bat,Multan Sultans,55,1,9.17,0,9,11,0,154,10,6,13,102
1416486,2023/24,"National Stadium, Karachi",1,Karachi Kings,Islamabad United,Islamabad United,field,Islamabad United,46,1,7.67,1,5,15,6,165,5,2,14,128
1416486,2023/24,"National Stadium, Karachi",2,Islamabad United,Karachi Kings,Islamabad United,field,Islamabad United,58,0,9.67,0,9,9,0,169,3,6,15,113
1416487,2023/24,"National Stadium, Karachi",1,Karachi Kings,Quetta Gladiators,Quetta Gladiators,field,Quetta Gladiators,61,1,10.17,1,11,14,1,165,8,5,17,125
1416487,2023/24,"National Stadium, Karachi",2,Quetta Gladiators,Karachi Kings,Quetta Gladiators,field,Quetta Gladiators,57,1,9.5,3,5,13,1,169,5,11,9,122
1416490,2023/24,"National Stadium, Karachi",1,Multan Sultans,Karachi Kings,Multan Sultans,bat,Multan Sultans,50,1,8.33,0,9,15,0,189,3,5,18,121
1416490,2023/24,"National Stadium, Karachi",2,Karachi Kings,Multan Sultans,Multan Sultans,bat,Multan Sultans,53,2,8.83,0,8,12,2,169,7,3,18,122
1416491,2023/24,Rawalpindi Cricket Stadium,1,Islamabad United,Peshawar Zalmi,Peshawar Zalmi,field,Islamabad United,46,2,7.67,3,3,16,1,196,4,11,15,122
1416491,2023/24,Rawalpindi Cricket Stadium,2,Peshawar Zalmi,Islamabad United,Peshawar Zalmi,field,Islamabad United,18,5,3.0,0,3,28,0,167,9,7,15,126
1416492,2023/24,Rawalpindi Cricket Stadium,1,Peshawar Zalmi,Multan Sultans,Peshawar Zalmi,bat,Peshawar Zalmi,71,0,11.83,3,9,12,4,204,5,11,17,130
1416492,2023/24,Rawalpindi Cricket Stadium,2,Multan Sultans,Peshawar Zalmi,Peshawar Zalmi,bat,Peshawar Zalmi,40,1,6.67,1,3,15,3,200,5,8,16,128
1416493,2023/24,Rawalpindi Cricket Stadium,1,Quetta Gladiators,Karachi Kings,Karachi Kings,field,Karachi Kings,53,1,8.83,2,6,15,2,118,10,4,9,117
1416493,2023/24,Rawalpindi Cricket Stadium,2,Karachi Kings,Quetta Gladiators,Karachi Kings,field,Karachi Kings,49,1,8.17,1,6,14,3,121,3,4,11,97
1416494,2023/24,Rawalpindi Cricket Stadium,1,Lahore Qalandars,Islamabad United,Islamabad United,field,Lahore Qalandars,26,2,4.33,1,1,24,1,162,7,9,8,127
1416494,2023/24,Rawalpindi Cricket Stadium,2,Islamabad United,Lahore Qalandars,Islamabad United,field,Lahore Qalandars,36,5,6.0,0,6,19,0,145,10,5,15,119
1416495,2023/24,Rawalpindi Cricket Stadium,1,Karachi Kings,Islamabad United,Islamabad United,field,Islamabad United,38,1,6.33,0,6,16,0,150,7,4,16,126
1416495,2023/24,Rawalpindi Cricket Stadium,2,Islamabad United,Karachi Kings,Islamabad United,field,Islamabad United,47,2,7.83,1,5,18,8,151,5,4,12,116
1416496,2023/24,Rawalpindi Cricket Stadium,1,Peshawar Zalmi,Quetta Gladiators,Quetta Gladiators,field,Peshawar Zalmi,70,1,11.67,4,7,11,2,196,8,7,21,127
1416496,2023/24,Rawalpindi Cricket Stadium,2,Quetta Gladiators,Peshawar Zalmi,Quetta Gladiators,field,Peshawar Zalmi,56,2,9.33,2,5,13,7,120,10,2,14,110
1416497,2023/24,"National Stadium, Karachi",1,Lahore Qalandars,Karachi Kings,Karachi Kings,field,Karachi Kings,44,1,7.33,1,4,11,1,177,5,7,13,123
1416497,2023/24,"National Stadium, Karachi",2,Karachi Kings,Lahore Qalandars,Karachi Kings,field,Karachi Kings,58,0,9.67,1,8,10,2,179,7,1,21,126
1416498,2023/24,Rawalpindi Cricket Stadium,1,Multan Sultans,Islamabad United,Islamabad United,field,Islamabad United,58,2,9.67,3,6,17,3,228,4,10,27,122
1416498,2023/24,Rawalpindi Cricket Stadium,2,Islamabad United,Multan Sultans,Islamabad United,field,Islamabad United,65,2,10.83,3,6,12,9,232,7,9,25,126
1416499,2023/24,"National Stadium, Karachi",1,Lahore Qalandars,Quetta Gladiators,Lahore Qalandars,bat,Quetta Gladiators,39,2,6.5,1,4,16,1,166,4,7,10,122
1416499,2023/24,"National Stadium, Karachi",2,Quetta Gladiators,Lahore Qalandars,Lahore Qalandars,bat,Quetta Gladiators,43,1,7.17,1,5,19,4,169,4,6,11,126
1416500,2023/24,"National Stadium, Karachi",1,Peshawar Zalmi,Karachi Kings,Peshawar Zalmi,bat,Peshawar Zalmi,54,0,9.0,0,7,15,12,147,6,1,15,127
1416500,2023/24,"National Stadium, Karachi",2,Karachi Kings,Peshawar Zalmi,Peshawar Zalmi,bat,Peshawar Zalmi,44,0,7.33,0,9,19,1,145,5,0,22,121
1416501,2023/24,"National Stadium, Karachi",1,Multan Sultans,Quetta Gladiators,Quetta Gladiators,field,Multan Sultans,43,1,7.17,1,5,14,0,185,4,8,14,125
1416501,2023/24,"National Stadium, Karachi",2,Quetta Gladiators,Multan Sultans,Quetta Gladiators,field,Multan Sultans,46,3,7.67,2,4,18,2,106,10,5,8,99
1416502,2023/24,"National Stadium, Karachi",1,Peshawar Zalmi,Multan Sultans,Peshawar Zalmi,bat,Multan Sultans,51,2,8.5,0,8,14,3,146,7,1,15,122
1416502,2023/24,"National Stadium, Karachi",2,Multan Sultans,Peshawar Zalmi,Peshawar Zalmi,bat,Multan Sultans,45,0,7.5,1,5,12,4,147,3,2,15,114
1416503,2023/24,"National Stadium, Karachi",1,Islamabad United,Quetta Gladiators,Islamabad United,bat,Islamabad United,51,1,8.5,2,5,16,7,174,9,9,10,122
1416503,2023/24,"National Stadium, Karachi",2,Quetta Gladiators,Islamabad United,Islamabad United,bat,Islamabad United,23,5,3.83,0,3,26,2,135,10,5,13,117
1416504,2023/24,"National Stadium, Karachi",1,Peshawar Zalmi,Islamabad United,Islamabad United,field,Islamabad United,59,0,9.83,3,7,15,0,185,5,9,15,122
1416504,2023/24,"National Stadium, Karachi",2,Islamabad United,Peshawar Zalmi,Islamabad United,field,Islamabad United,50,4,8.33,1,7,17,4,189,5,7,18,122
1416505,2023/24,"National Stadium, Karachi",1,Multan Sultans,Islamabad United,Multan Sultans,bat,Islamabad United,48,2,8.0,1,7,15,1,159,9,6,15,125
1416505,2023/24,"National Stadium, Karachi",2,Islamabad United,Multan Sultans,Multan Sultans,bat,Islamabad United,46,2,7.67,1,8,19,0,163,8,5,20,121
1475238,2025,Rawalpindi Cricket Stadium,1,Lahore Qalandars,Islamabad United,Islamabad United,field,Islamabad United,36,2,6.0,1,3,16,3,139,10,5,13,123
1475238,2025,Rawalpindi Cricket Stadium,2,Islamabad United,Lahore Qalandars,Islamabad United,field,Islamabad United,37,1,6.17,1,5,21,3,143,2,5,11,114
1475239,2025,Rawalpindi Cricket Stadium,1,Quetta Gladiators,Peshawar Zalmi,Peshawar Zalmi,field,Quetta Gladiators,65,0,10.83,2,9,10,1,216,3,12,18,125
1475239,2025,Rawalpindi Cricket Stadium,2,Peshawar Zalmi,Quetta Gladiators,Peshawar Zalmi,field,Quetta Gladiators,45,3,7.5,2,4,16,2,136,10,11,8,94
1475240,2025,"National Stadium, Karachi",1,Multan Sultans,Karachi Kings,Karachi Kings,field,Karachi Kings,63,1,10.5,2,6,19,13,234,3,9,23,132
1475240,2025,"National Stadium, Karachi",2,Karachi Kings,Multan Sultans,Karachi Kings,field,Karachi Kings,76,3,12.67,3,12,14,1,236,6,12,26,122
1475241,2025,Rawalpindi Cricket Stadium,1,Lahore Qalandars,Quetta Gladiators,Quetta Gladiators,field,Lahore Qalandars,60,1,10.0,1,10,14,1,219,6,9,23,124
1475241,2025,Rawalpindi Cricket Stadium,2,Quetta Gladiators,Lahore Qalandars,Quetta Gladiators,field,Lahore Qalandars,62,4,10.33,5,5,16,4,140,10,9,11,102
1475242,2025,Rawalpindi Cricket Stadium,1,Islamabad United,Peshawar Zalmi,Islamabad United,bat,Islamabad United,73,1,12.17,2,10,12,5,243,5,12,25,127
1475242,2025,Rawalpindi Cricket Stadium,2,Peshawar Zalmi,Islamabad United,Islamabad United,bat,Islamabad United,43,3,7.17,2,5,21,5,141,10,6,14,115
1475243,2025,"National Stadium, Karachi",1,Lahore Qalandars,Karachi Kings,Lahore Qalandars,bat,Lahore Qalandars,44,2,7.33,1,7,19,1,201,6,9,20,123
1475243,2025,"National Stadium, Karachi",2,Karachi Kings,Lahore Qalandars,Lahore Qalandars,bat,Lahore Qalandars,39,2,6.5,0,6,19,3,136,10,6,14,119
1475244,2025,Rawalpindi Cricket Stadium,1,Islamabad United,Multan Sultans,Multan Sultans,field,Islamabad United,62,1,10.33,2,9,15,4,202,6,9,21,123
1475244,2025,Rawalpindi Cricket Stadium,2,Multan Sultans,Islamabad United,Multan Sultans,field,Islamabad United,62,2,10.33,3,5,12,6,155,10,7,10,117
1475245,2025,"National Stadium, Karachi",1,Karachi Kings,Quetta Gladiators,Karachi Kings,bat,Karachi Kings,61,1,10.17,0,11,13,2,175,7,4,17,123
1475245,2025,"National Stadium, Karachi",2,Quetta Gladiators,Karachi Kings,Karachi Kings,bat,Karachi Kings,37,5,6.17,1,4,20,3,119,9,4,10,127
1475246,2025,Rawalpindi Cricket Stadium,1,Peshawar Zalmi,Multan Sultans,Peshawar Zalmi,bat,Peshawar Zalmi,69,2,11.5,5,5,12,3,227,7,16,15,124
1475246,2025,Rawalpindi Cricket Stadium,2,Multan Sultans,Peshawar Zalmi,Peshawar Zalmi,bat,Peshawar Zalmi,61,1,10.17,3,7,12,0,107,10,4,10,95
1475247,2025,"National Stadium, Karachi",1,Karachi Kings,Islamabad United,Islamabad United,field,Islamabad United,41,2,6.83,0,3,16,10,128,7,3,8,126
1475247,2025,"National Stadium, Karachi",2,Islamabad United,Karachi Kings,Islamabad United,field,Islamabad United,48,2,8.0,2,7,21,0,129,4,4,15,107
1475248,2025,"National Stadium, Karachi",1,Peshawar Zalmi,Karachi Kings,Karachi Kings,field,Karachi Kings,27,1,4.5,0,4,25,3,147,8,2,18,129
1475248,2025,"National Stadium, Karachi",2,Karachi Kings,Peshawar Zalmi,Karachi Kings,field,Karachi Kings,44,3,7.33,0,6,18,8,148,8,1,17,124
1475249,2025,Multan Cricket Stadium,1,Multan Sultans,Lahore Qalandars,Multan Sultans,bat,Multan Sultans,79,0,13.17,3,9,7,3,228,5,12,20,123
1475249,2025,Multan Cricket Stadium,2,Lahore Qalandars,Multan Sultans,Multan Sultans,bat,Multan Sultans,58,2,9.67,3,6,15,4,195,9,11,15,123
1475250,2025,Multan Cricket Stadium,1,Multan Sultans,Islamabad United,Multan Sultans,bat,Islamabad United,48,0,8.0,2,3,11,1,168,5,7,12,122
1475250,2025,Multan Cricket Stadium,2,Islamabad United,Multan Sultans,Multan Sultans,bat,Islamabad United,69,1,11.5,3,9,13,2,171,3,9,15,106
1475251,2025,"Gaddafi Stadium, Lahore",1,Lahore Qalandars,Peshawar Zalmi,Peshawar Zalmi,field,Peshawar Zalmi,35,5,5.83,1,5,23,3,129,10,7,12,119
1475251,2025,"Gaddafi Stadium, Lahore",2,Peshawar Zalmi,Lahore Qalandars,Peshawar Zalmi,field,Peshawar Zalmi,52,3,8.67,3,6,21,3,133,3,4,14,103
1475252,2025,"Gaddafi Stadium, Lahore",1,Quetta Gladiators,Karachi Kings,Karachi Kings,field,Quetta Gladiators,45,4,7.5,0,7,14,2,142,10,3,14,119
1475252,2025,"Gaddafi Stadium, Lahore",2,Karachi Kings,Quetta Gladiators,Karachi Kings,field,Quetta Gladiators,51,1,8.5,2,7,19,0,137,8,4,14,122
1475253,2025,"Gaddafi Stadium, Lahore",1,Multan Sultans,Lahore Qalandars,Lahore Qalandars,field,Lahore Qalandars,39,1,6.5,1,5,21,2,185,3,9,14,125
1475253,2025,"Gaddafi Stadium, Lahore",2,Lahore Qalandars,Multan Sultans,Lahore Qalandars,field,Lahore Qalandars,45,1,7.5,3,3,22,6,186,5,13,11,120
1475254,2025,"Gaddafi Stadium, Lahore",1,Quetta Gladiators,Peshawar Zalmi,Peshawar Zalmi,field,Quetta Gladiators,67,1,11.17,2,11,13,3,178,7,3,23,125
1475254,2025,"Gaddafi Stadium, Lahore",2,Peshawar Zalmi,Quetta Gladiators,Peshawar Zalmi,field,Quetta Gladiators,41,3,6.83,2,4,19,4,114,10,6,10,96
1475255,2025,"Gaddafi Stadium, Lahore",1,Multan Sultans,Quetta Gladiators,Quetta Gladiators,field,Quetta Gladiators,31,4,5.17,0,4,24,6,89,10,2,8,104
1475255,2025,"Gaddafi Stadium, Lahore",2,Quetta Gladiators,Multan Sultans,Quetta Gladiators,field,Quetta Gladiators,74,0,12.33,7,5,15,3,90,0,9,5,44
1475256,2025,"Gaddafi Stadium, Lahore",1,Lahore Qalandars,Islamabad United,Islamabad United,field,Lahore Qalandars,56,1,9.33,3,6,22,8,209,6,12,18,127
1475256,2025,"Gaddafi Stadium, Lahore",2,Islamabad United,Lahore Qalandars,Islamabad United,field,Lahore Qalandars,49,1,8.17,3,4,17,1,121,10,6,10,103
1475257,2025,"Gaddafi Stadium, Lahore",1,Karachi Kings,Multan Sultans,Karachi Kings,bat,Karachi Kings,65,3,10.83,3,8,14,5,204,4,11,16,126
1475257,2025,"Gaddafi Stadium, Lahore",2,Multan Sultans,Karachi Kings,Karachi Kings,bat,Karachi Kings,53,3,8.83,4,3,20,8,117,10,7,7,103
1475258,2025,"Gaddafi Stadium, Lahore",1,Lahore Qalandars,Quetta Gladiators,Quetta Gladiators,field,No result,67,1,11.17,4,6,11,2,111,3,7,6,72
1475259,2025,"Gaddafi Stadium, Lahore",1,Islamabad United,Peshawar Zalmi,Islamabad United,bat,Peshawar Zalmi,49,0,8.17,2,5,18,2,143,9,4,16,123
1475259,2025,"Gaddafi Stadium, Lahore",2,Peshawar Zalmi,Islamabad United,Islamabad United,bat,Peshawar Zalmi,40,3,6.67,2,3,21,5,147,4,6,10,110
1475260,2025,"Gaddafi Stadium, Lahore",1,Islamabad United,Quetta Gladiators,Quetta Gladiators,field,Quetta Gladiators,59,1,9.83,5,5,18,0,157,9,11,10,123
1475260,2025,"Gaddafi Stadium, Lahore",2,Quetta Gladiators,Islamabad United,Quetta Gladiators,field,Quetta Gladiators,53,2,8.83,1,8,13,2,159,8,5,13,124
1475261,2025,"Gaddafi Stadium, Lahore",1,Lahore Qalandars,Karachi Kings,Karachi Kings,field,Karachi Kings,69,0,11.5,5,6,13,1,160,8,10,12,97
1475261,2025,"Gaddafi Stadium, Lahore",2,Karachi Kings,Lahore Qalandars,Karachi Kings,field,Karachi Kings,68,2,11.33,3,7,12,6,168,6,11,13,89
1475262,2025,Multan Cricket Stadium,1,Multan Sultans,Peshawar Zalmi,Multan Sultans,bat,Peshawar Zalmi,40,2,6.67,0,7,20,2,108,10,2,13,120
1475262,2025,Multan Cricket Stadium,2,Peshawar Zalmi,Multan Sultans,Multan Sultans,bat,Peshawar Zalmi,54,1,9.0,3,4,17,6,110,3,4,10,80
1475263,2025,Rawalpindi Cricket Stadium,1,Quetta Gladiators,Islamabad United,Islamabad United,field,Quetta Gladiators,63,2,10.5,3,6,12,7,263,3,15,24,125
